Anlagenschlüssel;Übertragungsnetzbetreiber;Netzbetreiber;Netzbetreiber Betriebsnummer;Energieträger;Einspeisungsebene;Leistung;Leistungsgemessene Anlage;Zeitreihentyp;Regelbarkeit;Biomasse KWK-Anteil;Biomassetechnologie;Zeitpunkt der Inbetriebnahme;Zeitpunkt der Ausserbetriebnahme;Zeitpunkt des Netzzugangs;Zeitpunkt des Netzabgangs;Bundeslandkürzel;Ort;Ortsteil;PLZ;Strasse;Nummer;Flur;Flurstück;Quelle
E41081010000000000000000000173252;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;13.8;;;;nein;null;23.06.2011;;;;SN;Leipzig;Miltitz;04205;Triftstr.;14;;;50hertz.com
E40770010000010000000000502100001;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.0;;;;nein;null;17.04.2003;;;;SN;Leipzig;;04129;Melchthalweg;9;;;50hertz.com
E41081010000000000000000000006468;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2.0;;;;nein;null;27.03.1997;;;;SN;Leipzig;Liebertwolkwitz;04288;Güldengossaer Str.;11;;;50hertz.com
E41081010000000000000000000006472;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2.2;;;;nein;null;04.07.1997;;;;SN;Leipzig;Baalsdorf;04316;An der Hebemärchte;2;;;50hertz.com
E41081010000000000000000000010101;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2.0;;;;nein;null;30.10.2002;;;;SN;Leipzig;Wiederitzsch;04158;Ernst-Kießig-Str.;27;;;50hertz.com
E41081010000000000000000000184399;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;6.6;;;;nein;null;18.12.2011;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Pappelweg;1;;;50hertz.com
E41081010000000000000000000117795;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3.1;;;;nein;null;18.06.2007;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Rosenholzweg;28;;;50hertz.com
E40770010000010000000002423900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;116.0;;;;nein;null;28.12.2007;;;;SN;Leipzig;;04249;Georg-Fischer-Str.;3;;;50hertz.com
E41081010000000000000000000130489;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;9.0;;;;nein;null;04.11.2008;;;;SN;Leipzig;Althen-Kleinpösna;04319;Dorfstr.;48;;;50hertz.com
E41081010000000000000000000133751;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;8.0;;;;nein;null;22.12.2008;;;;SN;Leipzig;Holzhausen;04288;Zuckelhausener Ring;6;;;50hertz.com
E41081010000000000000000000132270;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;8.0;;;;nein;null;02.12.2008;;;;SN;Leipzig;Knautkleeberg-Knauthain;04249;Erikenstr.;42;;;50hertz.com
E41081010000000000000000000141530;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4.6;;;;nein;null;28.10.2009;;;;SN;Leipzig;Lausen-Grünau;04207;Weickmannweg;9;;;50hertz.com
E41081010000000000000000000172994;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2.0;;;;nein;null;27.06.2011;;;;SN;Leipzig;Baalsdorf;04316;Apelsteinweg;17;;;50hertz.com
E41081010000000000000000000173941;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3.0;;;;nein;null;22.07.2011;;;;SN;Leipzig;Engelsdorf;04319;Harbigweg;18;;;50hertz.com
E41081010000000000000000000189222;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5.2;;;;nein;null;29.03.2012;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Stahmelner Str.;173;;;50hertz.com
E40770010000010000000005831300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.9;;;;nein;null;02.08.2012;;;;SN;Leipzig;;04129;Magnusstr.;26;;;50hertz.com
E41081010000000000000000000134774;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;MS;88.6;;;;nein;null;19.12.2008;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Lützschenaer Str.;100;;;50hertz.com
