Anlagenschlüssel;Übertragungsnetzbetreiber;Netzbetreiber;Netzbetreiber Betriebsnummer;Energieträger;Einspeisungsebene;Leistung;Leistungsgemessene Anlage;Zeitreihentyp;Regelbarkeit;Biomasse KWK-Anteil;Biomassetechnologie;Zeitpunkt der Inbetriebnahme;Zeitpunkt der Ausserbetriebnahme;Zeitpunkt des Netzzugangs;Zeitpunkt des Netzabgangs;Bundeslandkürzel;Ort;Ortsteil;PLZ;Strasse;Nummer;Flur;Flurstück
E41081010000000000000000000153369;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;23.6;nein;SOP;nicht regelbar;nein;null;20.04.2010;;;;SN;Leipzig;Mölkau;04316;Handwerkerhof;11;;;eeg-kwk.net
E40770010000010000000004536600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.25;nein;;;nein;null;30.06.2010;;;;SN;Leipzig;;04277;Windscheidstr.;41a;;;eeg-kwk.net
E40770010000010000000004669800002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.92;nein;;;nein;null;26.09.2010;;;;SN;Leipzig;;04229;Schleußiger Weg;8;;;eeg-kwk.net
E40770010000010000000004858200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.32;nein;;;nein;null;30.11.2010;;;;SN;Leipzig;;04249;Nimrodstr.;60;;;eeg-kwk.net
E40770010000010000000004857600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.63;nein;;;nein;null;28.10.2010;;;;SN;Leipzig;;04229;Weißenfelser Str.;33;;;eeg-kwk.net
E41081010000000000000000000138639;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;15.5;nein;SOP;nicht regelbar;nein;null;21.08.2009;;;;SN;Leipzig;Lindenthal;04158;Lindenthaler Hauptstr.;26;;;eeg-kwk.net
E40770010000010000000000496700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.13;nein;;;nein;null;22.05.2003;;;;SN;Leipzig;;04159;Defoestr.;5;;;eeg-kwk.net
E40770010000010000000000559400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.92;nein;;;nein;null;09.06.2003;;;;SN;Leipzig;;04275;R.-Lehmann-Str.;8;;;eeg-kwk.net
E40770010000010000000004535300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.12;nein;;;nein;null;28.06.2010;;;;SN;Leipzig;;04207;Fürther Str.;38;;;eeg-kwk.net
E40770010000010000000004537600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.94;nein;;;nein;null;26.06.2010;;;;SN;Leipzig;;04229;Gießerstr.;64;;;eeg-kwk.net
E41081010000000000000000000162482;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.95;nein;SOP;nicht regelbar;nein;null;29.09.2010;;;;SN;Leipzig;Holzhausen;04288;Stötteritzer Landstr.;77;;;eeg-kwk.net
E40770010000010000000001471800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.61;nein;;;nein;null;28.12.2005;;;;SN;Leipzig;;04207;Lausner Weg;51;;;eeg-kwk.net
E41081010000000000000000000117809;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.1;nein;SOP;nicht regelbar;nein;null;14.05.2007;;;;SN;Leipzig;Baalsdorf;04316;Christian-Wille-Weg;60;;;eeg-kwk.net
E41081010000000000000000000133668;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;SOP;nicht regelbar;nein;null;17.12.2008;;;;SN;Leipzig;Hartmannsdorf-Knautnaundorf;04249;Mühlenweg;1;;;eeg-kwk.net
E40770010000010000000001452400002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.72;nein;;;nein;null;28.08.2009;;;;SN;Leipzig;;04349;Am Keulenberg;71;;;eeg-kwk.net
E40770010000010000000004219600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;20.25;nein;;;nein;null;18.12.2009;;;;SN;Leipzig;;04229;Markranstädter Str.;29b;;;eeg-kwk.net
E40770010000010000000004246900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.38;nein;;;nein;null;18.12.2009;;;;SN;Leipzig;;04229;Erdmannstr.;16;;;eeg-kwk.net
E40770010000010000000000493900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.125;nein;;;nein;null;06.02.2004;;;;SN;Leipzig;;04357;Mendelejewstr.;1a;;;eeg-kwk.net
E40770010000010000000001154500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.76;nein;;;nein;null;06.12.2005;;;;SN;Leipzig;;04329;Ilse-Decho-Weg;2;;;eeg-kwk.net
E41081010000000000000000000146334;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;SOP;nicht regelbar;nein;null;27.11.2009;;;;SN;Leipzig;Althen-Kleinpösna;04319;Am Wiesenblick;32;;;eeg-kwk.net
E41081010000000000000000000146730;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;6.5;nein;SOP;nicht regelbar;nein;null;18.12.2009;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;An den Linden;37;;;eeg-kwk.net
E41081010000000000000000000165696;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;SOP;nicht regelbar;nein;null;22.12.2010;;;;SN;Leipzig;Wiederitzsch;04158;Ernst-Kießig-Str.;27;;;eeg-kwk.net
E40770010000010000000003008900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.87;nein;;;nein;null;18.07.2008;;;;SN;Leipzig;;04207;Blankenburger Str.;10;;;eeg-kwk.net
E40770010000010000000002489800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.53;nein;;;nein;null;14.11.2007;;;;SN;Leipzig;;04207;Diezmannstr.;83;;;eeg-kwk.net
E41081010000000000000000000149934;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;15.6;nein;SOP;nicht regelbar;nein;null;22.03.2010;;;;SN;Leipzig;Althen-Kleinpösna;04319;Dorfstr.;36;;;eeg-kwk.net
E41081010000000000000000000147512;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.25;nein;SOP;nicht regelbar;nein;null;18.12.2009;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;An den Linden;17;;;eeg-kwk.net
E41081010000000000000000000151612;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;28.2;nein;SOP;nicht regelbar;nein;null;11.06.2010;;;;SN;Leipzig;Seehausen;04356;Töpferweg;3;;;eeg-kwk.net
E41081010000000000000000000122792;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;7.5;nein;SOP;nicht regelbar;nein;null;20.12.2007;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Am Hufeisen;2;;;eeg-kwk.net
E41081010000000000000000000133760;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.3;nein;SOP;nicht regelbar;nein;null;18.12.2008;;;;SN;Leipzig;Miltitz;04205;An der Gärtnerei;9;;;eeg-kwk.net
E41081010000000000000000000133798;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.75;nein;SOP;nicht regelbar;nein;null;15.12.2008;;;;SN;Leipzig;Wiederitzsch;04158;Lönsstr.;18;;;eeg-kwk.net
E41081010000000000000000000015845;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;SOP;nicht regelbar;nein;null;16.02.2006;;;;SN;Leipzig;Baalsdorf;04316;Gottfried-Jähnichen-Weg;1;;;eeg-kwk.net
E41081010000000000000000000123649;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.76;nein;SOP;nicht regelbar;nein;null;25.03.2008;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Kastanienallee;28;;;eeg-kwk.net
E41081010000000000000000000128384;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;10.4;nein;SOP;nicht regelbar;nein;null;19.12.2008;;;;SN;Leipzig;Lindenthal;04158;Wilhelm-Pfennig-Str.;68;;;eeg-kwk.net
E41081010000000000000000000152842;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;SOP;nicht regelbar;nein;null;11.08.2010;;;;SN;Leipzig;Mölkau;04316;Engelsdorfer Str.;9;;;eeg-kwk.net
E41081010000000000000000000013306;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.6;nein;SOP;nicht regelbar;nein;null;17.06.2005;;;;SN;Leipzig;Lindenthal;04158;Björneborgstr.;16;;;eeg-kwk.net
E41081010000000000000000000126206;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.08;nein;SOP;nicht regelbar;nein;null;10.07.2008;;;;SN;Leipzig;Holzhausen;04288;Untere Nordstr.;10;;;eeg-kwk.net
E41081010000000000000000000127916;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.84;nein;SOP;nicht regelbar;nein;null;31.07.2008;;;;SN;Leipzig;Holzhausen;04288;Arthur-Polenz-Str.;29;;;eeg-kwk.net
E40770010000010000000005632900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.16;nein;;;nein;null;17.12.2011;;;;SN;Leipzig;;04357;Friedrichshafener Str.;242;;;eeg-kwk.net
E41081010000000000000000000165221;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.43;nein;SOP;nicht regelbar;nein;null;18.12.2010;;;;SN;Leipzig;Engelsdorf;04319;Hussitenstr.;6;;;eeg-kwk.net
E41081010000000000000000000134777;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;MS;44.29;ja;SOL;regelbar nach § 6 Abs. 2 EEG;nein;null;19.12.2008;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Lützschenaer Str.;100;;;eeg-kwk.net
E41081010000000000000000000131571;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;SOP;nicht regelbar;nein;null;05.11.2008;;;;SN;Leipzig;Wiederitzsch;04158;Karl-Marx-Str.;49;;;eeg-kwk.net
E41081010000000000000000000149120;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;MS;84.6;ja;SOL;regelbar nach § 6 Abs. 2 EEG;nein;null;09.12.2009;;;;SN;Leipzig;Althen-Kleinpösna;04319;An der Weide;1;;;eeg-kwk.net
E41081010000000000000000000149121;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;MS;101.25;ja;SOL;regelbar nach § 6 Abs. 1 EEG;nein;null;09.12.2009;;;;SN;Leipzig;Althen-Kleinpösna;04319;An der Weide;1;;;eeg-kwk.net
E41081010000000000000000000144861;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;8.6;nein;SOP;nicht regelbar;nein;null;25.11.2009;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Luppenaue;4;;;eeg-kwk.net
E41081010000000000000000000030964;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.9;nein;SOP;nicht regelbar;nein;null;28.07.2006;;;;SN;Leipzig;Lausen-Grünau;04207;Zur Heide;48;;;eeg-kwk.net
E41081010000000000000000000029887;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.92;nein;SOP;nicht regelbar;nein;null;08.06.2006;;;;SN;Leipzig;Wiederitzsch;04158;Zum Feld;2;;;eeg-kwk.net
E40770010000010000000001601800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.68;nein;;;nein;null;26.07.2004;;;;SN;Leipzig;;04157;Zschortauer Str.;100;;;eeg-kwk.net
E41081010000000000000000000033464;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;0.9;nein;SOP;nicht regelbar;nein;null;15.01.2007;;;;SN;Leipzig;Wiederitzsch;04158;Mohnweg;14;;;eeg-kwk.net
E40770010000010000000005658600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.44;nein;;;nein;null;30.03.2012;;;;SN;Leipzig;;04318;Zweenfurther Str.;2a;;;eeg-kwk.net
E41081010000000000000000000122411;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;8.8;nein;SOP;nicht regelbar;nein;null;14.12.2007;;;;SN;Leipzig;Lausen-Grünau;04207;Am Teich;24;;;eeg-kwk.net
E41081010000000000000000000126794;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.95;nein;SOP;nicht regelbar;nein;null;02.06.2008;;;;SN;Leipzig;Althen-Kleinpösna;04319;Dorfstr.;73;;;eeg-kwk.net
E40770010000010000000003212600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.55;nein;;;nein;null;30.10.2008;;;;SN;Leipzig;;04289;Gottfried-Keller-Str.;4;;;eeg-kwk.net
E40770010000010000000004867300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.48;nein;;;nein;null;30.12.2010;;;;SN;Leipzig;;04329;Ilse-Decho-Weg;32;;;eeg-kwk.net
E41081010000000000000000000008776;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;0.8;nein;SOP;nicht regelbar;nein;null;10.09.2001;;;;SN;Leipzig;Althen-Kleinpösna;04319;Am Wiesenblick;29;;;eeg-kwk.net
E41081010000000000000000000015564;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.1;nein;SOP;nicht regelbar;nein;null;02.09.2005;;;;SN;Leipzig;Mölkau;04316;Adolf-Koppe-Str.;20;;;eeg-kwk.net
E41081010000000000000000000148531;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;6.5;nein;SOP;nicht regelbar;nein;null;23.12.2009;;;;SN;Leipzig;Lindenthal;04158;An der Windmühle;31;;;eeg-kwk.net
E40770010000010000000001806800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.98;nein;;;nein;null;11.01.2007;;;;SN;Leipzig;;04155;Eisenacher Str.;26;;;eeg-kwk.net
E41081010000000000000000000153868;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.1;nein;SOP;nicht regelbar;nein;null;03.06.2010;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Leutzscher Str.;69;;;eeg-kwk.net
E41081010000000000000000000138603;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.6;nein;SOP;nicht regelbar;nein;null;09.06.2009;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Am Rain;16;;;eeg-kwk.net
E41081010000000000000000000156999;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;SOP;nicht regelbar;nein;null;28.06.2010;;;;SN;Leipzig;Seehausen;04356;Töpferweg;6;;;eeg-kwk.net
E40770010000010000000000477700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.72;nein;;;nein;null;07.11.2001;;;;SN;Leipzig;;04249;Menzingerweg;31;;;eeg-kwk.net
E41081010000000000000000000199212;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;30.10.2012;;;;SN;Leipzig;Engelsdorf;04319;Wildbuschweg;41;;;eeg-kwk.net
E41081010000000000000000000030173;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.51;nein;SOP;nicht regelbar;nein;null;16.05.2006;;;;SN;Leipzig;Mölkau;04316;Am Gutspark;37;;;eeg-kwk.net
E41081010000000000000000000028815;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.75;nein;SOP;nicht regelbar;nein;null;23.05.2006;;;;SN;Leipzig;Mölkau;04316;Auguste-Hennig-Str.;9;;;eeg-kwk.net
E41081010000000000000000000177675;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.95;nein;SOP;nicht regelbar;nein;null;28.09.2011;;;;SN;Leipzig;Engelsdorf;04319;Harbigweg;3;;;eeg-kwk.net
E41081010000000000000000000181920;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;12.5;nein;SOP;nicht regelbar;nein;null;28.11.2011;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Berggartenweg;21;;;eeg-kwk.net
E41081010000000000000000000182269;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.95;nein;SOP;nicht regelbar;nein;null;14.11.2011;;;;SN;Leipzig;Mölkau;04316;Drosselhang;18;;;eeg-kwk.net
E41081010000000000000000000200843;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.5;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;30.10.2012;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;An den Linden;118;;;eeg-kwk.net
E41081010000000000000000000031319;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.64;nein;SOP;nicht regelbar;nein;null;08.09.2006;;;;SN;Leipzig;Seehausen;04356;Dohlenweg;14;;;eeg-kwk.net
E41081010000000000000000000008775;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;0.8;nein;SOP;nicht regelbar;nein;null;10.09.2001;;;;SN;Leipzig;Althen-Kleinpösna;04319;Am Wiesenblick;29;;;eeg-kwk.net
E40770010000010000000002453200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.82;nein;;;nein;null;21.12.2007;;;;SN;Leipzig;;04159;Fucikstr.;15b;;;eeg-kwk.net
E41081010000000000000000000162657;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.55;nein;SOP;nicht regelbar;nein;null;30.04.2011;;;;SN;Leipzig;Wiederitzsch;04158;Georg-Herwegh-Str.;11;;;eeg-kwk.net
E41081010000000000000000000196508;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.2;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;31.07.2012;;;;SN;Leipzig;Liebertwolkwitz;04288;Walter-Rathenau-Str.;15;;;eeg-kwk.net
E41081010000000000000000000142952;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;SOP;nicht regelbar;nein;null;09.11.2009;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Am Hohlweg;3;;;eeg-kwk.net
E41081010000000000000000000199685;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;6.3;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;03.11.2012;;;;SN;Leipzig;Mölkau;04316;Deutsches Heim;17;;;eeg-kwk.net
E41081010000000000000000000197835;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;11.31;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;12.09.2012;;;;SN;Leipzig;Knautkleeberg-Knauthain;04249;Erikenstr.;37;;;eeg-kwk.net
E41081010000000000000000000202687;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;12.99;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;22.11.2012;;;;SN;Leipzig;Plaußig-Portitz;04349;Am Kellerberg;7;;;eeg-kwk.net
E40770010000010000000000497000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;8.64;nein;;;nein;null;08.11.2002;;;;SN;Leipzig;;04249;Knautnaundorfer Str.;4;;;eeg-kwk.net
E41081010000000000000000000143339;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;7.2;nein;SOP;nicht regelbar;nein;null;03.11.2009;;;;SN;Leipzig;Althen-Kleinpösna;04319;Pfaffenweg;3;;;eeg-kwk.net
E41081010000000000000000000181469;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;MS;89.1;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;30.12.2011;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Fraunhoferstr.;3;;;eeg-kwk.net
E40770010000010000000005436300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.95;nein;;;nein;null;08.11.2011;;;;SN;Leipzig;;04159;Hüfnerstr.;7;;;eeg-kwk.net
E40770010000010000000005434700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.92;nein;;;nein;null;13.12.2011;;;;SN;Leipzig;;04315;Mariannenstr.;44;;;eeg-kwk.net
E40770010000010000000005461200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.76;nein;;;nein;null;20.12.2011;;;;SN;Leipzig;;04349;Klosterneuburger Weg;8;;;eeg-kwk.net
E41081010000000000000000000198102;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.88;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;30.08.2012;;;;SN;Leipzig;Wiederitzsch;04158;Sperlingsgrund;16;;;eeg-kwk.net
E41081010000000000000000000033185;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;SOP;nicht regelbar;nein;null;11.12.2006;;;;SN;Leipzig;Mölkau;04316;Zweinaundorfer Str.;137;;;eeg-kwk.net
E40770010000010000000000487800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.13;nein;;;nein;null;19.12.2002;;;;SN;Leipzig;;04207;Ansbacher Str.;11;;;eeg-kwk.net
E40770010000010000000005449900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;79.92;nein;;;nein;null;19.12.2011;;;;SN;Leipzig;;04209;Dahlienstr.;26;;;eeg-kwk.net
E40770010000010000000002490600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.63;nein;;;nein;null;03.12.2007;;;;SN;Leipzig;;04229;Karl-Heine-Str.;11;;;eeg-kwk.net
E41081010000000000000000000182637;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;12.5;nein;SOP;nicht regelbar;nein;null;23.12.2011;;;;SN;Leipzig;Knautkleeberg-Knauthain;04249;Azaleenstr.;38;;;eeg-kwk.net
E41081010000000000000000000010174;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.1;nein;SOP;nicht regelbar;nein;null;30.09.2004;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;An den Linden;134;;;eeg-kwk.net
E40770010000010000000005931000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.89;nein;;;nein;null;26.06.2012;;;;SN;Leipzig;;04315;Zollikofer Str.;23;;;eeg-kwk.net
E40770010000010000000000488000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.76;nein;;;nein;null;19.12.2002;;;;SN;Leipzig;;04347;Lazarusstr.;15;;;eeg-kwk.net
E41081010000000000000000000126686;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.96;nein;SOP;nicht regelbar;nein;null;11.06.2008;;;;SN;Leipzig;Mölkau;04316;Aprikosenweg;22;;;eeg-kwk.net
E41081010000000000000000000192930;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;9.88;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;24.05.2012;;;;SN;Leipzig;Wiederitzsch;04158;Auschwitzer Str.;17;;;eeg-kwk.net
E41081010000000000000000000127299;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.1;nein;SOP;nicht regelbar;nein;null;15.07.2008;;;;SN;Leipzig;Engelsdorf;04319;Gartenstr.;22;;;eeg-kwk.net
E41081010000000000000000000127757;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;9.75;nein;SOP;nicht regelbar;nein;null;18.07.2008;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Elstermühlweg;4;;;eeg-kwk.net
E41081010000000000000000000134775;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;MS;13.33;ja;SOL;regelbar nach § 6 Abs. 2 EEG;nein;null;19.12.2008;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Lützschenaer Str.;100;;;eeg-kwk.net
E41081010000000000000000000132903;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.8;nein;SOP;nicht regelbar;nein;null;08.12.2008;;;;SN;Leipzig;Liebertwolkwitz;04288;Carl-Munde-Str.;4;;;eeg-kwk.net
E41081010000000000000000000014190;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.1;nein;SOP;nicht regelbar;nein;null;01.02.2005;;;;SN;Leipzig;Baalsdorf;04316;Gottfried-Jähnichen-Weg;49;;;eeg-kwk.net
E41081010000000000000000000168957;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;6.72;nein;SOP;nicht regelbar;nein;null;18.05.2011;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Burgauenstr.;13;;;eeg-kwk.net
E40770010000010000000005236200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.39;nein;;;nein;null;14.07.2011;;;;SN;Leipzig;;04105;Wettiner Str.;3;;;eeg-kwk.net
E40770010000010000000006107700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.25;nein;;;nein;null;26.10.2012;;;;SN;Leipzig;;04349;Tauchaer Str.;337;;;eeg-kwk.net
E41081010000000000000000000170625;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;8.6;nein;SOP;nicht regelbar;nein;null;30.05.2011;;;;SN;Leipzig;Wiederitzsch;04158;Schmiedegasse;27;;;eeg-kwk.net
E41081010000000000000000000185635;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;9.6;nein;SOP;nicht regelbar;nein;null;22.12.2011;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Freirodaer Weg;43;;;eeg-kwk.net
E41081010000000000000000000186867;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;MS;1862.4;ja;SOL;regelbar nach § 6 Abs. 1 EEG;nein;null;30.03.2012;;;;SN;Leipzig;Lindenthal;04158;Torstensonring;99;;;eeg-kwk.net
E41081010000000000000000000120528;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;9.2;nein;SOP;nicht regelbar;nein;null;19.10.2007;;;;SN;Leipzig;Holzhausen;04288;Feldstr.;48;;;eeg-kwk.net
E40770010000010000000000493700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.36;nein;;;nein;null;13.02.2004;;;;SN;Leipzig;;04179;Ellernweg;5;;;eeg-kwk.net
E41081010000000000000000000013307;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.6;nein;SOP;nicht regelbar;nein;null;17.06.2005;;;;SN;Leipzig;Lindenthal;04158;Björneborgstr.;16;;;eeg-kwk.net
