Anlagenschlüssel;Übertragungsnetzbetreiber;Netzbetreiber;Netzbetreiber Betriebsnummer;Energieträger;Einspeisungsebene;Leistung;Leistungsgemessene Anlage;Zeitreihentyp;Regelbarkeit;Biomasse KWK-Anteil;Biomassetechnologie;Zeitpunkt der Inbetriebnahme;Zeitpunkt der Ausserbetriebnahme;Zeitpunkt des Netzzugangs;Zeitpunkt des Netzabgangs;Bundeslandkürzel;Ort;Ortsteil;PLZ;Strasse;Nummer;Flur;Flurstück;Quelle
E41081010000000000000000000141962;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;7;;SOP;;;;11.09.2009;;;;SN;Leipzig;Liebertwolkwitz;04288;Am Rodeland;19;;;MitNetz.pdf
E41081010000000000000000000142014;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;9;;SOP;;;;06.11.2009;;;;SN;Leipzig;Lindenthal;04158;Lindenthaler Hauptstr.;24;;;MitNetz.pdf
E41081010000000000000000000142223;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2;;SOP;;;;01.10.2009;;;;SN;Leipzig;Engelsdorf;04319;Jadebogen;22;;;MitNetz.pdf
E41081010000000000000000000142315;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;15.09.2009;;;;SN;Leipzig;Holzhausen;04288;Pfarrweg;2;;;MitNetz.pdf
E41081010000000000000000000142588;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;05.10.2009;;;;SN;Leipzig;Liebertwolkwitz;04288;Am Niederholz;12;;;MitNetz.pdf
E41081010000000000000000000142712;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;24;;SOP;;;;30.04.2010;;;;SN;Leipzig;Seehausen;04356;An der Hauptstr.;8;;;MitNetz.pdf
E41081010000000000000000000142952;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;09.11.2009;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Am Hohlweg;3;;;MitNetz.pdf
E41081010000000000000000000142982;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;02.11.2009;;;;SN;Leipzig;Wiederitzsch;04158;Kamillenweg;29;;;MitNetz.pdf
E41081010000000000000000000143005;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;99;;SOP;;;;15.12.2009;;;;SN;Leipzig;Mölkau;04316;Gutberletstr.;18;;;MitNetz.pdf
E41081010000000000000000000143225;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;27;;SOP;;;;08.10.2009;;;;SN;Leipzig;Lausen-Grünau;04249;Gerhard-Ellrodt-Str.;170;;;MitNetz.pdf
E41081010000000000000000000143339;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;7;;SOP;;;;03.11.2009;;;;SN;Leipzig;Althen-Kleinpösna;04319;Pfaffenweg;3;;;MitNetz.pdf
E41081010000000000000000000143351;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;14;;SOP;;;;06.11.2009;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Hallesche Str.;155;;;MitNetz.pdf
E41081010000000000000000000143415;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;12;;SOP;;;;21.12.2009;;;;SN;Leipzig;Lindenthal;04158;Parkring;78;;;MitNetz.pdf
E41081010000000000000000000143440;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;09.11.2009;;;;SN;Leipzig;Seehausen;04356;Göbschelwitzer Str.;93;;;MitNetz.pdf
E41081010000000000000000000144668;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;7;;SOP;;;;27.11.2009;;;;SN;Leipzig;Lausen-Grünau;04207;Zschochersche Allee;11;;;MitNetz.pdf
E41081010000000000000000000144230;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;04.11.2009;;;;SN;Leipzig;Mölkau;04316;Elsterweg;3;;;MitNetz.pdf
E41081010000000000000000000144335;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;153;;SOL;;;;25.07.2011;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Gutenbergstr.;10;;;MitNetz.pdf
E41081010000000000000000000144408;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;01.12.2009;;;;SN;Leipzig;Wiederitzsch;04158;Melissenweg;13;;;MitNetz.pdf
E41081010000000000000000000144493;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;01.12.2009;;;;SN;Leipzig;Wiederitzsch;04158;Martinsbogen;4;;;MitNetz.pdf
E41081010000000000000000000144514;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;6;;SOP;;;;20.11.2009;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Grasweg;12;;;MitNetz.pdf
E41081010000000000000000000145163;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;14.12.2009;;;;SN;Leipzig;Engelsdorf;04319;Stresemannstr.;5;;;MitNetz.pdf
E41081010000000000000000000145443;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;7;;SOP;;;;30.11.2009;;;;SN;Leipzig;Baalsdorf;04316;Apelsteinweg;1;;;MitNetz.pdf
E41081010000000000000000000145591;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;23.12.2009;;;;SN;Leipzig;Holzhausen;04288;Liebertwolkwitzer Str.;52;;;MitNetz.pdf
E41081010000000000000000000156177;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2;;SOP;;;;08.06.2010;;;;SN;Leipzig;Holzhausen;04288;Liebertwolkwitzer Str.;52;;;MitNetz.pdf
E41081010000000000000000000162141;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3;;SOP;;;;24.09.2010;;;;SN;Leipzig;Holzhausen;04288;Liebertwolkwitzer Str.;52;;;MitNetz.pdf
E41081010000000000000000000185865;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;22.12.2011;;;;SN;Leipzig;Holzhausen;04288;Liebertwolkwitzer Str.;52;;;MitNetz.pdf
E41081010000000000000000000145746;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;6;;SOP;;;;30.11.2009;;;;SN;Leipzig;Baalsdorf;04316;Apelsteinweg;1;;;MitNetz.pdf
E41081010000000000000000000145828;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;92;;SOL;;;;30.06.2010;;;;SN;Leipzig;Baalsdorf;04316;Brandiser Str.;102;;;MitNetz.pdf
E41081010000000000000000000167051;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;38;;SOL;;;;30.06.2010;;;;SN;Leipzig;Baalsdorf;04316;Brandiser Str.;102;;;MitNetz.pdf
E41081010000000000000000000145921;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;8;;SOP;;;;09.12.2009;;;;SN;Leipzig;Mölkau;04316;Sommerfelder Str.;88;;;MitNetz.pdf
E41081010000000000000000000146218;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2;;SOP;;;;10.12.2009;;;;SN;Leipzig;Wiederitzsch;04158;Am Sandberg;21;;;MitNetz.pdf
E41081010000000000000000000146334;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;27.11.2009;;;;SN;Leipzig;Althen-Kleinpösna;04319;Am Wiesenblick;32;;;MitNetz.pdf
E41081010000000000000000000146397;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;25.03.2010;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Wiesenrain;15;;;MitNetz.pdf
E41081010000000000000000000146730;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;7;;SOP;;;;18.12.2009;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;An den Linden;37;;;MitNetz.pdf
E41081010000000000000000000146806;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;22.12.2009;;;;SN;Leipzig;Lindenthal;04158;Verlängerte Wilhelmstr.;30;;;MitNetz.pdf
E41081010000000000000000000146953;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2;;SOP;;;;21.12.2009;;;;SN;Leipzig;Seehausen;04356;Residenzstr.;31;;;MitNetz.pdf
E41081010000000000000000000159553;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3;;SOP;;;;27.07.2010;;;;SN;Leipzig;Seehausen;04356;Residenzstr.;31;;;MitNetz.pdf
E41081010000000000000000000147338;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;27.11.2009;;;;SN;Leipzig;Engelsdorf;04319;Wildbuschweg;30;;;MitNetz.pdf
E41081010000000000000000000147512;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;18.12.2009;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;An den Linden;17;;;MitNetz.pdf
E41081010000000000000000000148168;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;10;;SOP;;;;11.12.2009;;;;SN;Leipzig;Holzhausen;04288;Mölkauer Str.;52;;;MitNetz.pdf
E41081010000000000000000000189531;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;8;;SOP;;;;28.03.2012;;;;SN;Leipzig;Wiederitzsch;04158;Delitzscher Landstr.;58;;;MitNetz.pdf
E41081010000000000000000000148531;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;7;;SOP;;;;23.12.2009;;;;SN;Leipzig;Lindenthal;04158;An der Windmühle;31;;;MitNetz.pdf
E41081010000000000000000000149371;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;20;;SOP;;;;05.03.2010;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Südstr.;56;;;MitNetz.pdf
E41081010000000000000000000149934;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;16;;SOP;;;;22.03.2010;;;;SN;Leipzig;Althen-Kleinpösna;04319;Dorfstr.;36;;;MitNetz.pdf
E41081010000000000000000000150971;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;6;;SOP;;;;06.04.2010;;;;SN;Leipzig;Holzhausen;04288;Nachtigallenhain;18;;;MitNetz.pdf
E41081010000000000000000000151054;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2;;SOP;;;;23.03.2010;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;An den Linden;17;;;MitNetz.pdf
E41081010000000000000000000151077;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2;;SOP;;;;23.03.2010;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;An den Linden;17;;;MitNetz.pdf
E41081010000000000000000000151517;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;17.03.2010;;;;SN;Leipzig;Engelsdorf;04319;Jaspisstr.;48;;;MitNetz.pdf
E41081010000000000000000000151612;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;28;;SOP;;;;11.06.2010;;;;SN;Leipzig;Seehausen;04356;Töpferweg;3;;;MitNetz.pdf
E41081010000000000000000000151736;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;8;;SOP;;;;18.05.2010;;;;SN;Leipzig;Liebertwolkwitz;04288;Knesebeckstr.;1;;;MitNetz.pdf
E41081010000000000000000000151742;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;18.03.2010;;;;SN;Leipzig;Engelsdorf;04319;Topasstr.;22;;;MitNetz.pdf
E41081010000000000000000000160022;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;72;;SOP;;;;27.09.2010;;;;SN;Leipzig;Mölkau;04316;Gutberletstr.;18;;;MitNetz.pdf
E41081010000000000000000000177549;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;13.09.2011;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Hänicher Mühle;8;;;MitNetz.pdf
E41081010000000000000000000153307;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;9;;SOP;;;;17.04.2010;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Am Hufeisen;1;;;MitNetz.pdf
E41081010000000000000000000153537;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;11.05.2010;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Hinter den Gärten;5;;;MitNetz.pdf
E41081010000000000000000000153662;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;12;;SOP;;;;18.05.2010;;;;SN;Leipzig;Seehausen;04356;Am Anger;49;;;MitNetz.pdf
E41081010000000000000000000153698;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3;;SOP;;;;18.05.2010;;;;SN;Leipzig;Mölkau;04316;An den Platanen;37;;;MitNetz.pdf
E41081010000000000000000000153806;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;6;;SOP;;;;18.05.2010;;;;SN;Leipzig;Holzhausen;04288;Richard-Springer-Weg;31;;;MitNetz.pdf
E41081010000000000000000000153824;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;6;;SOP;;;;22.06.2010;;;;SN;Leipzig;Knautkleeberg-Knauthain;04249;Am Elsterbogen;15;;;MitNetz.pdf
E41081010000000000000000000153985;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;03.05.2010;;;;SN;Leipzig;Engelsdorf;04319;Sommerlindenstr.;17;;;MitNetz.pdf
E41081010000000000000000000154026;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2;;SOP;;;;29.06.2010;;;;SN;Leipzig;Wiederitzsch;04158;Mohnweg;3;;;MitNetz.pdf
E41081010000000000000000000154113;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;6;;SOP;;;;11.05.2010;;;;SN;Leipzig;Wiederitzsch;04158;Gänseblümchenweg;45;;;MitNetz.pdf
E41081010000000000000000000154143;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;27.04.2010;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Berggartenweg;15;;;MitNetz.pdf
E41081010000000000000000000154323;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;7;;SOP;;;;30.04.2010;;;;SN;Leipzig;Engelsdorf;04319;Sabinenstr.;1;;;MitNetz.pdf
E41081010000000000000000000155093;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;6;;SOP;;;;28.05.2010;;;;SN;Leipzig;Wiederitzsch;04158;Holunderbogen;2;;;MitNetz.pdf
E41081010000000000000000000155362;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3;;SOP;;;;08.06.2010;;;;SN;Leipzig;Engelsdorf;04319;Topasstr.;6;;;MitNetz.pdf
E41081010000000000000000000155383;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3;;SOP;;;;30.06.2010;;;;SN;Leipzig;Knautkleeberg-Knauthain;04249;Erikenstr.;55;;;MitNetz.pdf
E41081010000000000000000000155405;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;6;;SOP;;;;10.04.2010;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Sachsenhöhe;29;;;MitNetz.pdf
E41081010000000000000000000155690;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;30.06.2010;;;;SN;Leipzig;Mölkau;04316;Dr.-Wilhelm-Külz-Str.;14;;;MitNetz.pdf
E41081010000000000000000000156608;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3;;SOP;;;;25.06.2010;;;;SN;Leipzig;Mölkau;04316;Karl-Friedrich-Str.;10;;;MitNetz.pdf
E41081010000000000000000000156814;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;9;;SOP;;;;05.06.2010;;;;SN;Leipzig;Holzhausen;04288;Marcher Str.;35;;;MitNetz.pdf
E41081010000000000000000000156975;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;28.06.2010;;;;SN;Leipzig;Plaußig-Portitz;04349;Plaußiger Dorfstr.;24;;;MitNetz.pdf
E41081010000000000000000000156999;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;28.06.2010;;;;SN;Leipzig;Seehausen;04356;Töpferweg;6;;;MitNetz.pdf
E41081010000000000000000000157027;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3;;SOP;;;;21.06.2010;;;;SN;Leipzig;Miltitz;04205;Espenweg;13;;;MitNetz.pdf
E41081010000000000000000000157114;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;35;;SOP;;;;30.06.2010;;;;SN;Leipzig;Knautkleeberg-Knauthain;04249;Azaleenstr.;38;;;MitNetz.pdf
E41081010000000000000000000182637;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;13;;SOP;;;;23.12.2011;;;;SN;Leipzig;Knautkleeberg-Knauthain;04249;Azaleenstr.;38;;;MitNetz.pdf
E41081010000000000000000000157374;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;9;;SOP;;;;16.07.2010;;;;SN;Leipzig;Holzhausen;04288;Mühlbergsiedlung;16;;;MitNetz.pdf
E41081010000000000000000000157599;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3;;SOP;;;;24.06.2010;;;;SN;Leipzig;Holzhausen;04288;Ziegelstr.;4;;;MitNetz.pdf
E41081010000000000000000000158311;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;29.06.2010;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Alte Dorfstr.;40;;;MitNetz.pdf
E41081010000000000000000000158367;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3;;SOP;;;;29.06.2010;;;;SN;Leipzig;Holzhausen;04288;Liebertwolkwitzer Str.;54;;;MitNetz.pdf
E41081010000000000000000000152350;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;97;;SOP;;;;28.06.2010;;;;SN;Leipzig;Lindenthal;04158;Salzstr.;11;;;MitNetz.pdf
E41081010000000000000000000158509;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;7;;SOP;;;;29.06.2010;;;;SN;Leipzig;Holzhausen;04288;Kiefernweg;14;;;MitNetz.pdf
E41081010000000000000000000169923;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;6;;SOP;;;;11.05.2011;;;;SN;Leipzig;Wiederitzsch;04158;Bahnhofstr.;79;;;MitNetz.pdf
E41081010000000000000000000159346;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;1;;SOP;;;;29.09.2010;;;;SN;Leipzig;Lausen-Grünau;04207;Brandesweg;9;;;MitNetz.pdf
E41081010000000000000000000160106;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;6;;SOP;;;;08.09.2010;;;;SN;Leipzig;Lindenthal;04158;Sandweg;21;;;MitNetz.pdf
E41081010000000000000000000160188;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;13;;SOP;;;;26.08.2010;;;;SN;Leipzig;Holzhausen;04288;Colmblick;24;;;MitNetz.pdf
E41081010000000000000000000160514;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;14;;SOP;;;;17.09.2010;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Hallesche Str.;1;;;MitNetz.pdf
E41081010000000000000000000160522;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;11;;SOP;;;;17.09.2010;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Hallesche Str.;1;;;MitNetz.pdf
E41081010000000000000000000160600;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;30.09.2010;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Hallesche Str.;85;;;MitNetz.pdf
E41081010000000000000000000161061;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2;;SOP;;;;27.09.2010;;;;SN;Leipzig;Wiederitzsch;04158;Wiederitzscher Landstr.;3;;;MitNetz.pdf
E41081010000000000000000000161161;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;10;;SOP;;;;25.09.2010;;;;SN;Leipzig;Holzhausen;04288;Baumschulenweg;9;;;MitNetz.pdf
E41081010000000000000000000161319;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;30.09.2010;;;;SN;Leipzig;Liebertwolkwitz;04288;Clemens-Thieme-Str.;11;;;MitNetz.pdf
E41081010000000000000000000161535;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;7;;SOP;;;;27.09.2010;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Hänicher Mühle;5;;;MitNetz.pdf
E41081010000000000000000000161740;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;28.09.2010;;;;SN;Leipzig;Miltitz;04205;Veilchenweg;14;;;MitNetz.pdf
E41081010000000000000000000203228;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;1;;SOP;;;;21.12.2012;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Kleiner Poetenweg;5;;;MitNetz.pdf
E41081010000000000000000000161788;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;8;;SOP;;;;22.12.2010;;;;SN;Leipzig;Mölkau;04316;Zweinaundorfer Str.;147;;;MitNetz.pdf
E41081010000000000000000000161861;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;29.09.2010;;;;SN;Leipzig;Baalsdorf;04316;Apelsteinweg;1;;;MitNetz.pdf
E41081010000000000000000000162070;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2;;SOP;;;;30.09.2010;;;;SN;Leipzig;Mölkau;04316;Hermann-Sander-Str.;2;;;MitNetz.pdf
E41081010000000000000000000188402;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;10;;SOP;;;;21.03.2012;;;;SN;Leipzig;Mölkau;04316;Hermann-Sander-Str.;2;;;MitNetz.pdf
E41081010000000000000000000162461;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;29.09.2010;;;;SN;Leipzig;Miltitz;04205;Veilchenweg;12;;;MitNetz.pdf
E41081010000000000000000000162657;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2;;SOP;;;;30.04.2011;;;;SN;Leipzig;Wiederitzsch;04158;Georg-Herwegh-Str.;11;;;MitNetz.pdf
E41081010000000000000000000162676;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2;;SOP;;;;30.04.2011;;;;SN;Leipzig;Lindenthal;04158;Triftsiedlung;39;;;MitNetz.pdf
E41081010000000000000000000162953;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;8;;SOP;;;;07.10.2010;;;;SN;Leipzig;Althen-Kleinpösna;04319;Theodor-Kunz-Ring;2;;;MitNetz.pdf
E41081010000000000000000000163034;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;23.12.2010;;;;SN;Leipzig;Wiederitzsch;04158;Platanenweg;12;;;MitNetz.pdf
E41081010000000000000000000163100;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;30;;SOP;;;;22.12.2010;;;;SN;Leipzig;Mölkau;04316;Gutberletstr.;18;;;MitNetz.pdf
E41081010000000000000000000171130;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3;;SOP;;;;23.06.2011;;;;SN;Leipzig;Althen-Kleinpösna;04319;Dorfstr.;81;;;MitNetz.pdf
E41081010000000000000000000163621;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;10;;SOP;;;;29.12.2010;;;;SN;Leipzig;Holzhausen;04288;Mühlbergsiedlung;14;;;MitNetz.pdf
E41081010000000000000000000185395;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;16;;SOP;;;;28.03.2012;;;;SN;Leipzig;Holzhausen;04288;Mühlbergsiedlung;14;;;MitNetz.pdf
E41081010000000000000000000164160;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;25.11.2010;;;;SN;Leipzig;Wiederitzsch;04158;Bahnhofstr.;124;;;MitNetz.pdf
E41081010000000000000000000197578;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;13.09.2012;;;;SN;Leipzig;Liebertwolkwitz;04288;Quermaße;5;;;MitNetz.pdf
E41081010000000000000000000164657;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;9;;SOP;;;;29.11.2010;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Auenstr.;30;;;MitNetz.pdf
E41081010000000000000000000164919;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;29.12.2010;;;;SN;Leipzig;Miltitz;04205;Espenweg;15;;;MitNetz.pdf
E41081010000000000000000000165064;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;7;;SOP;;;;21.12.2010;;;;SN;Leipzig;Engelsdorf;04319;Arnoldplatz;25;;;MitNetz.pdf
E41081010000000000000000000165186;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;30;;SOP;;;;20.12.2010;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Hallesche Str.;30;;;MitNetz.pdf
E41081010000000000000000000169616;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;31.07.2011;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Hallesche Str.;30;;;MitNetz.pdf
E41081010000000000000000000165219;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;7;;SOP;;;;21.12.2010;;;;SN;Leipzig;Engelsdorf;04319;Hussitenstr.;6;;;MitNetz.pdf
E41081010000000000000000000165221;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;18.12.2010;;;;SN;Leipzig;Engelsdorf;04319;Hussitenstr.;6;;;MitNetz.pdf
